time,number,weekday,isRest,severity,priority,severity_num,priority_num,category,number,category,interval,,,
2005/5/28,72,7,1,3.916666667,0.055555556,7,1,1,,,,,,
2005/5/29,83,1,1,3.710843373,0.108433735,5,2,1,,,,,,
2005/5/30,87,2,0,3.781609195,0.390804598,5,9,1,,,,,,
2005/5/31,139,3,0,3.705035971,0.172661871,13,5,2,,,,,,
2005/6/1,182,4,0,3.747252747,0.082417582,15,3,3,,,,,,
2005/6/2,143,5,0,3.972027972,0.160839161,15,5,2,,,,,,
2005/6/3,111,6,0,3.837837838,0.225225225,15,5,1,,,,,,
2005/6/4,79,7,1,4,0.151898734,9,3,1,,,,,,
2005/6/5,107,1,1,3.934579439,0.158878505,9,4,1,,,,,,
2005/6/6,131,2,0,3.702290076,0.038167939,8,1,2,,,,,,
2005/6/7,122,3,0,3.852459016,0.12295082,13,4,2,,,,,,
2005/6/8,124,4,0,3.709677419,0.209677419,10,6,2,,,,,,
2005/6/9,111,5,0,3.927927928,0.153153153,9,4,1,,,,,,
2005/6/10,123,6,0,3.910569106,0.170731707,11,4,2,,,,,,
2005/6/11,54,7,1,3.925925926,0,6,0,1,,,,,,
2005/6/12,70,1,1,4.057142857,0.071428571,5,1,1,,,,,,
2005/6/13,104,2,0,3.865384615,0.153846154,9,4,1,,,,,,
2005/6/14,123,3,0,4.056910569,0.130081301,19,4,2,,,,,,
2005/6/15,130,4,0,3.661538462,0.215384615,12,6,2,,,,,,
2005/6/16,110,5,0,3.809090909,0.036363636,8,1,1,,,,,,
2005/6/17,75,6,0,3.946666667,0.24,8,4,1,,,,,,
2005/6/18,80,7,1,4.15,0,16,0,1,,,,,,
2005/6/19,65,1,1,3.953846154,0.076923077,6,1,1,,,,,,
2005/6/20,96,2,0,4.114583333,0.03125,12,1,1,,,,,,
2005/6/21,120,3,0,3.95,0.3,11,9,2,,,,,,
2005/6/22,126,4,0,3.80952381,0.587301587,11,16,2,,,,,,
2005/6/23,108,5,0,3.87962963,0.194444444,8,5,1,,,,,,
2005/6/24,85,6,0,3.882352941,0.164705882,8,3,1,,,,,,
2005/6/25,47,7,1,3.85106383,0,5,0,1,,,,,,
2005/6/26,78,1,1,3.730769231,0.230769231,9,4,1,,,,,,
2005/6/27,108,2,0,4.111111111,0.203703704,14,6,1,,,,,,
2005/6/28,124,3,0,3.717741935,0.266129032,7,7,2,,,,,,
2005/6/29,115,4,0,4.130434783,0.234782609,19,6,2,,,,,,
2005/6/30,134,5,0,3.985074627,0.268656716,13,8,2,,,,,,
2005/7/1,81,6,0,4.024691358,0.160493827,12,3,1,,,,,,
2005/7/2,78,7,1,3.897435897,0.115384615,14,2,1,,,,,,
2005/7/3,93,1,1,4,0.430107527,10,8,1,,,,,,
2005/7/4,99,2,0,4.01010101,0.181818182,7,5,1,,,,,,
2005/7/5,88,3,0,4.056818182,0.386363636,10,8,1,,,,,,
2005/7/6,126,4,0,3.865079365,0.166666667,15,5,2,,,,,,
2005/7/7,133,5,0,3.977443609,0.466165414,10,14,2,,,,,,
2005/7/8,116,6,0,4.025862069,0.301724138,10,8,2,,,,,,
2005/7/9,74,7,1,4.013513514,0.162162162,10,3,1,,,,,,
2005/7/10,95,1,1,3.821052632,0.231578947,10,5,1,,,,,,
2005/7/11,101,2,0,3.871287129,0.198019802,9,4,1,,,,,,
2005/7/12,132,3,0,3.681818182,0.121212121,13,3,2,,,,,,
2005/7/13,164,4,0,4.006097561,0.176829268,17,7,3,,,,,,
2005/7/14,144,5,0,3.9375,0.326388889,7,10,2,,,,,,
2005/7/15,122,6,0,3.721311475,0.286885246,11,8,2,,,,,,
2005/7/16,80,7,1,3.95,0.2625,12,5,1,,,,,,
2005/7/17,81,1,1,3.679012346,0.049382716,8,1,1,,,,,,
2005/7/18,106,2,0,4.066037736,0.264150943,13,6,1,,,,,,
2005/7/19,140,3,0,3.828571429,0.314285714,10,10,2,,,,,,
2005/7/20,125,4,0,3.992,0.36,18,10,2,,,,,,
2005/7/21,142,5,0,3.978873239,0.204225352,16,7,2,,,,,,
2005/7/22,125,6,0,3.864,0.288,14,8,2,,,,,,
2005/7/23,94,7,1,4.031914894,0.106382979,7,2,1,,,,,,
2005/7/24,99,1,1,3.818181818,0.121212121,8,3,1,,,,,,
2005/7/25,167,2,0,3.856287425,0.173652695,16,7,3,,,,,,
2005/7/26,149,3,0,3.879194631,0.302013423,18,10,3,,,,,,
2005/7/27,145,4,0,4.027586207,0.062068966,21,2,3,,,,,,
2005/7/28,142,5,0,3.894366197,0.190140845,12,6,2,,,,,,
2005/7/29,146,6,0,3.835616438,0.178082192,11,7,3,,,,,,
2005/7/30,74,7,1,3.837837838,0.054054054,7,1,1,,,,,,
2005/7/31,80,1,1,3.925,0,10,0,1,,,,,,
2005/8/1,144,2,0,3.895833333,0.194444444,11,7,2,,,,,,
2005/8/2,147,3,0,3.918367347,0.306122449,15,10,3,,,,,,
2005/8/3,158,4,0,3.873417722,0.208860759,23,7,3,,,,,,
2005/8/4,165,5,0,3.884848485,0.266666667,17,10,3,,,,,,
2005/8/5,138,6,0,3.847826087,0.152173913,11,4,2,,,,,,
2005/8/6,112,7,1,3.616071429,0.044642857,11,1,1,,,,,,
2005/8/7,91,1,1,4.549450549,0.285714286,32,3,1,,,,,,
2005/8/8,132,2,0,4.098484848,0.159090909,20,4,2,,,,,,
2005/8/9,121,3,0,3.826446281,0.272727273,9,8,2,,,,,,
2005/8/10,152,4,0,4.072368421,0.144736842,22,4,3,,,,,,
2005/8/11,145,5,0,3.827586207,0.262068966,12,8,3,,,,,,
2005/8/12,118,6,0,3.940677966,0.56779661,12,16,2,,,,,,
2005/8/13,74,7,1,3.540540541,0.162162162,5,3,1,,,,,,
2005/8/14,79,1,1,4.037974684,0,8,0,1,,,,,,
2005/8/15,99,2,0,3.858585859,0.252525253,14,5,1,,,,,,
2005/8/16,148,3,0,3.925675676,0.263513514,18,9,3,,,,,,
2005/8/17,136,4,0,3.735294118,0.227941176,19,7,2,,,,,,
2005/8/18,107,5,0,3.953271028,0.355140187,15,9,1,,,,,,
2005/8/19,122,6,0,4.008196721,0.450819672,15,12,2,,,,,,
2005/8/20,82,7,1,3.963414634,0.329268293,11,6,1,,,,,,
2005/8/21,95,1,1,3.905263158,0.031578947,11,1,1,,,,,,
2005/8/22,110,2,0,3.845454545,0.136363636,9,4,1,,,,,,
2005/8/23,140,3,0,3.985714286,0.214285714,19,6,2,,,,,,
2005/8/24,147,4,0,4.12244898,0.142857143,20,5,3,,,,,,
2005/8/25,152,5,0,4.197368421,0.263157895,18,9,3,,,,,,
2005/8/26,115,6,0,3.947826087,0.07826087,15,2,2,,,,,,
2005/8/27,76,7,1,4,0.25,6,4,1,,,,,,
2005/8/28,78,1,1,3.820512821,0.269230769,7,5,1,,,,,,
2005/8/29,108,2,0,3.87037037,0.240740741,7,6,1,,,,,,
2005/8/30,135,3,0,3.859259259,0.22962963,11,7,2,,,,,,
2005/8/31,130,4,0,3.876923077,0.315384615,13,9,2,,,,,,
2005/9/1,139,5,0,4,0.388489209,24,13,2,,,,,,
2005/9/2,126,6,0,4.119047619,0.134920635,15,3,2,,,,,,
2005/9/3,79,7,1,4.075949367,0.113924051,11,2,1,,,,,,
2005/9/4,77,1,1,4.038961039,0.220779221,7,4,1,,,,,,
2005/9/5,86,2,0,3.744186047,0.313953488,5,6,1,,,,,,
2005/9/6,146,3,0,3.924657534,0.369863014,17,11,3,,,,,,
2005/9/7,142,4,0,4.042253521,0.197183099,12,7,2,,,,,,
2005/9/8,164,5,0,4.024390244,0.158536585,20,6,3,,,,,,
2005/9/9,218,6,0,3.97706422,0.128440367,23,6,3,,,,,,
2005/9/10,135,7,1,3.688888889,0.37037037,10,10,2,,,,,,
2005/9/11,129,1,1,4.062015504,0.19379845,21,5,2,,,,,,
2005/9/12,171,2,0,3.883040936,0.204678363,15,8,3,,,,,,
2005/9/13,144,3,0,3.965277778,0.083333333,16,3,2,,,,,,
2005/9/14,196,4,0,3.836734694,0.668367347,14,30,3,,,,,,
2005/9/15,152,5,0,4.078947368,0.342105263,31,10,3,,,,,,
2005/9/16,139,6,0,4.014388489,0.302158273,16,10,2,,,,,,
2005/9/17,106,7,1,4,0.226415094,15,6,1,,,,,,
2005/9/18,97,1,1,3.989690722,0.350515464,6,8,1,,,,,,
2005/9/19,141,2,0,4.070921986,0.219858156,10,7,2,,,,,,
2005/9/20,162,3,0,3.697530864,0.148148148,12,6,3,,,,,,
2005/9/21,156,4,0,4.205128205,0.192307692,21,7,3,,,,,,
2005/9/22,139,5,0,3.73381295,0.26618705,15,8,2,,,,,,
2005/9/23,132,6,0,4.007575758,0.189393939,18,6,2,,,,,,
2005/9/24,86,7,1,3.976744186,0.325581395,16,6,1,,,,,,
2005/9/25,88,1,1,4.261363636,0.238636364,17,5,1,,,,,,
2005/9/26,121,2,0,3.760330579,0.371900826,7,10,2,,,,,,
2005/9/27,130,3,0,3.676923077,0.161538462,10,5,2,,,,,,
2005/9/28,133,4,0,3.872180451,0.07518797,20,2,2,,,,,,
2005/9/29,132,5,0,4.037878788,0.272727273,15,8,2,,,,,,
2005/9/30,109,6,0,3.981651376,0.04587156,9,1,1,,,,,,
2005/10/1,107,7,1,3.962616822,0.186915888,12,4,1,,,,,,
2005/10/2,130,1,1,4.015384615,0.638461538,11,17,2,,,,,,
2005/10/3,129,2,0,3.899224806,0.263565891,15,7,2,,,,,,
2005/10/4,152,3,0,3.993421053,0.236842105,14,8,3,,,,,,
2005/10/5,133,4,0,3.947368421,0.203007519,16,6,2,,,,,,
2005/10/6,158,5,0,3.924050633,0.386075949,17,10,3,,,,,,
2005/10/7,164,6,0,4.054878049,0.463414634,20,20,3,,,,,,
2005/10/8,122,7,1,3.950819672,0.221311475,19,6,2,,,,,,
2005/10/9,110,1,1,3.854545455,0.290909091,10,6,1,,,,,,
2005/10/10,153,2,0,4.137254902,0.215686275,27,8,3,,,,,,
2005/10/11,123,3,0,3.902439024,0.260162602,16,7,2,,,,,,
2005/10/12,135,4,0,3.859259259,0.125925926,16,4,2,,,,,,
2005/10/13,152,5,0,4.085526316,0.197368421,16,7,3,,,,,,
2005/10/14,110,6,0,3.918181818,0.090909091,14,2,1,,,,,,
2005/10/15,71,7,1,4.14084507,0.253521127,11,4,1,,,,,,
2005/10/16,83,1,1,3.891566265,0.156626506,4,3,1,,,,,,
2005/10/17,112,2,0,4.071428571,0.366071429,16,9,1,,,,,,
2005/10/18,169,3,0,3.763313609,0.25443787,19,10,3,,,,,,
2005/10/19,128,4,0,3.9140625,0.2578125,14,8,2,,,,,,
2005/10/20,140,5,0,3.878571429,0.335714286,22,10,2,,,,,,
2005/10/21,114,6,0,3.771929825,0.087719298,7,2,1,,,,,,
2005/10/22,96,7,1,4.010416667,0.28125,8,6,1,,,,,,
2005/10/23,123,1,1,3.674796748,0.357723577,10,10,2,,,,,,
2005/10/24,138,2,0,4.043478261,0.253623188,16,7,2,,,,,,
2005/10/25,138,3,0,3.833333333,0.15942029,11,5,2,,,,,,
2005/10/26,129,4,0,3.96124031,0.271317829,13,8,2,,,,,,
2005/10/27,166,5,0,3.843373494,0.168674699,17,6,3,,,,,,
2005/10/28,153,6,0,3.941176471,0.261437908,16,9,3,,,,,,
2005/10/29,89,7,1,3.921348315,0.213483146,11,5,1,,,,,,
2005/10/30,97,1,1,4.113402062,0.371134021,14,8,1,,,,,,
2005/10/31,109,2,0,4.018348624,0.165137615,13,4,1,,,,,,
2005/11/1,128,3,0,3.6484375,0.2421875,10,8,2,,,,,,
2005/11/2,167,4,0,3.844311377,0.173652695,16,7,3,,,,,,
2005/11/3,160,5,0,3.825,0.175,7,5,3,,,,,,
2005/11/4,128,6,0,3.796875,0.1640625,10,5,2,,,,,,
2005/11/5,77,7,1,3.974025974,0.168831169,7,3,1,,,,,,
2005/11/6,108,1,1,3.990740741,0.148148148,13,4,1,,,,,,
2005/11/7,150,2,0,4.08,0.366666667,15,12,3,,,,,,
2005/11/8,156,3,0,3.91025641,0.365384615,11,14,3,,,,,,
2005/11/9,152,4,0,3.789473684,0.164473684,15,6,3,,,,,,
2005/11/10,177,5,0,3.898305085,0.242937853,18,9,3,,,,,,
2005/11/11,154,6,0,4.090909091,0.162337662,22,5,3,,,,,,
2005/11/12,86,7,1,4.337209302,0.162790698,18,3,1,,,,,,
2005/11/13,106,1,1,3.905660377,0.075471698,6,2,1,,,,,,
2005/11/14,156,2,0,3.788461538,0.141025641,12,6,3,,,,,,
2005/11/15,158,3,0,3.955696203,0.189873418,16,6,3,,,,,,
2005/11/16,144,4,0,4.013888889,0.0625,17,2,2,,,,,,
2005/11/17,130,5,0,3.930769231,0.176923077,14,5,2,,,,,,
2005/11/18,141,6,0,3.85106383,0.113475177,9,4,2,,,,,,
2005/11/19,75,7,1,3.92,0.066666667,6,1,1,,,,,,
2005/11/20,91,1,1,3.967032967,0.175824176,8,4,1,,,,,,
2005/11/21,131,2,0,3.923664122,0.183206107,14,5,2,,,,,,
2005/11/22,149,3,0,3.697986577,0.093959732,14,3,3,,,,,,
2005/11/23,119,4,0,3.924369748,0.201680672,14,5,2,,,,,,
2005/11/24,89,5,0,3.966292135,0.056179775,11,1,1,,,,,,
2005/11/25,106,6,0,4.132075472,0.537735849,16,13,1,,,,,,
2005/11/26,59,7,1,4.338983051,0.661016949,13,9,1,,,,,,
2005/11/27,72,1,1,3.986111111,0.111111111,8,2,1,,,,,,
2005/11/28,96,2,0,4.010416667,0.239583333,17,5,1,,,,,,
2005/11/29,163,3,0,4.006134969,0.153374233,17,6,3,,,,,,
2005/11/30,258,4,0,3.972868217,0.046511628,29,3,3,,,,,,
2005/12/1,181,5,0,4.022099448,0.209944751,23,9,3,,,,,,
2005/12/2,194,6,0,3.958762887,0.298969072,24,14,3,,,,,,
2005/12/3,127,7,1,3.803149606,0.141732283,16,4,2,,,,,,
2005/12/4,100,1,1,3.84,0.19,10,4,1,,,,,,
2005/12/5,151,2,0,4.033112583,0.317880795,22,11,3,,,,,,
2005/12/6,124,3,0,4.024193548,0.314516129,11,9,2,,,,,,
2005/12/7,121,4,0,4,0.247933884,11,7,2,,,,,,
2005/12/8,136,5,0,3.970588235,0.183823529,18,5,2,,,,,,
2005/12/9,109,6,0,3.935779817,0.082568807,14,2,1,,,,,,
2005/12/10,76,7,1,3.789473684,0.105263158,11,2,1,,,,,,
2005/12/11,88,1,1,4.068181818,0.136363636,8,3,1,,,,,,
2005/12/12,141,2,0,3.914893617,0.241134752,16,8,2,,,,,,
2005/12/13,126,3,0,4.007936508,0.46031746,13,14,2,,,,,,
2005/12/14,134,4,0,4.268656716,0.313432836,26,10,2,,,,,,
2005/12/15,143,5,0,4.041958042,0.363636364,18,12,2,,,,,,
2005/12/16,118,6,0,4.076271186,0.296610169,18,8,2,,,,,,
2005/12/17,83,7,1,4.024096386,0.168674699,10,4,1,,,,,,
2005/12/18,76,1,1,4.078947368,0.052631579,10,1,1,,,,,,
2005/12/19,137,2,0,3.97810219,0.233576642,11,8,2,,,,,,
2005/12/20,139,3,0,4.158273381,0.122302158,25,4,2,,,,,,
2005/12/21,122,4,0,4.131147541,0.163934426,17,5,2,,,,,,
2005/12/22,116,5,0,3.948275862,0.163793103,7,4,2,,,,,,
2005/12/23,84,6,0,4.047619048,0.273809524,15,5,1,,,,,,
2005/12/24,59,7,1,3.796610169,0,11,0,1,,,,,,
2005/12/25,56,1,1,3.785714286,0.464285714,5,6,1,,,,,,
2005/12/26,66,2,0,3.848484848,0.303030303,6,5,1,,,,,,
2005/12/27,100,3,0,4,0.07,11,1,1,,,,,,
2005/12/28,91,4,0,4.065934066,0.241758242,12,5,1,,,,,,
2005/12/29,96,5,0,3.854166667,0.197916667,8,5,1,,,,,,
2005/12/30,94,6,0,3.712765957,0.127659574,13,2,1,,,,,,
2005/12/31,65,7,1,3.646153846,0,7,0,1,,,,,,
2006/1/1,57,1,1,4.140350877,0.245614035,9,3,1,,,,,,
2006/1/2,81,2,0,4.111111111,0.098765432,10,2,1,,,,,,
2006/1/3,124,3,0,3.879032258,0.193548387,10,6,2,,,,,,
2006/1/4,131,4,0,3.595419847,0.183206107,14,5,2,,,,,,
